Store,Date,Weekly_Sales
21,2010-06-11,784305.55
21,2010-06-18,785104.29
21,2010-06-25,769848.75
21,2010-07-02,711470.8
21,2010-07-09,714677.47
21,2010-07-16,755098.41
21,2010-07-23,765823.48
21,2010-07-30,715876.27
21,2010-08-06,739279.19
21,2010-08-13,793589.18
21,2010-08-20,848873.28
21,2010-08-27,855882.57
21,2010-09-03,727772.8
21,2010-09-10,674055.81
21,2010-09-17,684340.86
21,2010-09-24,671688.06
21,2010-10-01,677158.39
21,2010-10-08,680579.49
21,2010-10-15,693412.05
21,2010-10-22,710668.45
21,2010-10-29,731756.65
21,2010-11-05,719888.76
21,2010-11-12,735796.38
21,2010-11-19,756288.89
21,2010-11-26,1245628.61
21,2010-12-03,829210.73
21,2010-12-10,943891.64
21,2010-12-17,1147556.83
21,2010-12-24,1587257.78
21,2010-12-31,672903.23
21,2011-01-07,629152.06
21,2011-01-14,650789.13
21,2011-01-21,663941.73
21,2011-01-28,649878.29
21,2011-02-04,596218.24
21,2011-02-11,771908.51
21,2011-02-18,884701.92
21,2011-02-25,768313.85
21,2011-03-04,796277.72
21,2011-03-11,763479.9
21,2011-03-18,793569.0
21,2011-03-25,753711.32
21,2011-04-01,732056.37
21,2011-04-08,744782.89
21,2011-04-15,768390.05
21,2011-04-22,801302.01
21,2011-04-29,783250.75
21,2011-05-06,718898.33
21,2011-05-13,754236.7
21,2011-05-20,744836.56
21,2011-05-27,744389.81
21,2011-06-03,773878.58
21,2011-06-10,794397.89
21,2011-06-17,823220.43
21,2011-06-24,771298.98
21,2011-07-01,784639.12
21,2011-07-08,734099.4
21,2011-07-15,728311.15
21,2011-07-22,784490.67
21,2011-07-29,751167.12
21,2011-08-05,783614.89
21,2011-08-12,776933.37
21,2011-08-19,855546.5
21,2011-08-26,821127.53
21,2011-09-02,705557.8
21,2011-09-09,653989.65
21,2011-09-16,653525.84
21,2011-09-23,681913.29
21,2011-09-30,651970.48
21,2011-10-07,663452.46
21,2011-10-14,671379.44
21,2011-10-21,729036.06
21,2011-10-28,738812.0
21,2011-11-04,767358.37
21,2011-11-11,757369.87
21,2011-11-18,737014.09
21,2011-11-25,1219263.4
21,2011-12-02,793184.25
21,2011-12-09,897747.13
21,2011-12-16,1027584.51
21,2011-12-23,1384552.17
21,2011-12-30,804362.36
21,2012-01-06,640181.86
21,2012-01-13,631181.25
21,2012-01-20,651178.2
21,2012-01-27,611258.71
21,2012-02-03,680725.43
21,2012-02-10,770652.79
21,2012-02-17,834663.52
21,2012-02-24,747099.07
21,2012-03-02,764385.4
21,2012-03-09,755084.4
21,2012-03-16,767338.32
21,2012-03-23,729759.97
21,2012-03-30,724798.76
21,2012-04-06,761956.58
21,2012-04-13,769319.04
21,2012-04-20,734858.91
21,2012-04-27,674829.58
21,2012-05-04,697645.32
21,2012-05-11,649945.54
21,2012-05-18,700554.16
21,2012-05-25,722891.24
21,2012-06-01,695439.83
21,2012-06-08,707895.72
21,2012-06-15,727049.04
21,2012-06-22,735870.0
21,2012-06-29,716341.39
21,2012-07-06,693013.59
21,2012-07-13,668132.36
21,2012-07-20,691200.33
21,2012-07-27,677789.14
21,2012-08-03,693785.85
21,2012-08-10,700272.01
21,2012-08-17,751963.81
21,2012-08-24,802003.61
21,2012-08-31,763867.59
21,2012-09-07,642827.29
21,2012-09-14,628494.63
21,2012-09-21,667151.46
21,2012-09-28,647097.65
21,2012-10-05,651768.91
21,2012-10-12,653043.44
21,2012-10-19,641368.14
21,2012-10-26,675202.87
22,2010-02-05,1033017.37
22,2010-02-12,1022571.25
22,2010-02-19,988467.61
22,2010-02-26,899761.48
22,2010-03-05,1009201.24
22,2010-03-12,967187.37
22,2010-03-19,966145.09
22,2010-03-26,1012075.12
22,2010-04-02,1177340.99
22,2010-04-09,1033171.07
22,2010-04-16,1000968.67
22,2010-04-23,969594.47
22,2010-04-30,977683.06
22,2010-05-07,1052973.28
22,2010-05-14,973585.33
22,2010-05-21,979977.89
22,2010-05-28,1103740.4
22,2010-06-04,1095539.13
22,2010-06-11,1061196.47
22,2010-06-18,1052895.25
22,2010-06-25,1095020.33
22,2010-07-02,1120259.71
22,2010-07-09,1092654.26
22,2010-07-16,988392.99
22,2010-07-23,974123.2
22,2010-07-30,970773.64
22,2010-08-06,1010326.14
22,2010-08-13,993097.43
22,2010-08-20,1017045.44
22,2010-08-27,1081420.96
22,2010-09-03,1074535.88
22,2010-09-10,924174.4
22,2010-09-17,918285.97
22,2010-09-24,902779.25
22,2010-10-01,905987.17
22,2010-10-08,1015051.62
22,2010-10-15,954401.46
22,2010-10-22,960998.52
22,2010-10-29,1025766.27
22,2010-11-05,1006888.16
22,2010-11-12,1043698.64
22,2010-11-19,985896.44
22,2010-11-26,1564502.26
22,2010-12-03,1230514.58
22,2010-12-10,1367202.84
22,2010-12-17,1527682.99
22,2010-12-24,1962445.04
22,2010-12-31,774262.28
22,2011-01-07,873954.7
22,2011-01-14,807535.52
22,2011-01-21,855001.02
22,2011-01-28,799369.15
22,2011-02-04,946060.98
22,2011-02-11,1009206.33
22,2011-02-18,975964.86
22,2011-02-25,911245.43
22,2011-03-04,997353.15
22,2011-03-11,944587.23
22,2011-03-18,926427.12
22,2011-03-25,933528.39
22,2011-04-01,951588.37
22,2011-04-08,969046.69
22,2011-04-15,1008557.04
22,2011-04-22,1152781.9
22,2011-04-29,926133.8
22,2011-05-06,1032076.06
22,2011-05-13,1001558.74
22,2011-05-20,970307.83
22,2011-05-27,1021568.34
22,2011-06-03,1125169.92
22,2011-06-10,1060868.49
22,2011-06-17,1042454.61
22,2011-06-24,1012584.2
22,2011-07-01,1077491.68
22,2011-07-08,1017050.65
22,2011-07-15,961953.57
22,2011-07-22,964683.8
22,2011-07-29,944958.69
22,2011-08-05,983232.96
22,2011-08-12,991779.2
22,2011-08-19,973004.91
22,2011-08-26,1181815.31
22,2011-09-02,912762.76
22,2011-09-09,1004434.54
22,2011-09-16,937420.65
22,2011-09-23,899834.75
22,2011-09-30,953314.16
22,2011-10-07,993436.67
22,2011-10-14,944337.32
22,2011-10-21,981567.22
22,2011-10-28,1099351.68
22,2011-11-04,1106575.59
22,2011-11-11,1051740.29
22,2011-11-18,1007579.44
22,2011-11-25,1535857.49
22,2011-12-02,1167621.14
22,2011-12-09,1308967.44
22,2011-12-16,1453153.33
22,2011-12-23,1863195.68
22,2011-12-30,982661.14
22,2012-01-06,895358.2
22,2012-01-13,855437.57
22,2012-01-20,897027.44
22,2012-01-27,786459.23
22,2012-02-03,958487.75
22,2012-02-10,1034448.07
22,2012-02-17,1004749.41
22,2012-02-24,912958.95
22,2012-03-02,974866.65
22,2012-03-09,991127.01
22,2012-03-16,966780.01
22,2012-03-23,992774.4
22,2012-03-30,965769.93
22,2012-04-06,1197489.66
22,2012-04-13,939118.24
22,2012-04-20,1000342.87
22,2012-04-27,922539.94
22,2012-05-04,1005083.31
22,2012-05-11,997868.63
22,2012-05-18,986612.02
22,2012-05-25,1047297.38
22,2012-06-01,1102857.37
22,2012-06-08,1061134.37
22,2012-06-15,1061219.19
22,2012-06-22,1112449.3
22,2012-06-29,1053881.78
22,2012-07-06,1097786.14
22,2012-07-13,971361.38
22,2012-07-20,991969.37
22,2012-07-27,925731.21
22,2012-08-03,1007257.83
22,2012-08-10,973812.79
22,2012-08-17,981273.26
22,2012-08-24,1060906.75
22,2012-08-31,1022270.86
22,2012-09-07,996628.8
22,2012-09-14,918049.28
22,2012-09-21,921612.53
22,2012-09-28,976479.51
22,2012-10-05,1009887.36
22,2012-10-12,1004039.84
22,2012-10-19,978027.95
22,2012-10-26,1094422.69
23,2010-02-05,1364721.58
23,2010-02-12,1380892.08
23,2010-02-19,1319588.04
23,2010-02-26,1198709.65
23,2010-03-05,1311175.93
23,2010-03-12,1408082.96
23,2010-03-19,1229008.32
23,2010-03-26,1310701.8
23,2010-04-02,1556627.62
23,2010-04-09,1264434.7
23,2010-04-16,1288823.72
23,2010-04-23,1315023.08
23,2010-04-30,1259414.52
23,2010-05-07,1365552.28
23,2010-05-14,1303055.09
23,2010-05-21,1327424.28
23,2010-05-28,1571158.56
23,2010-06-04,1514435.51
23,2010-06-11,1439432.06
23,2010-06-18,1507708.93
23,2010-06-25,1415204.88
23,2010-07-02,1549113.18
23,2010-07-09,1417535.78
23,2010-07-16,1413124.11
23,2010-07-23,1333634.45
23,2010-07-30,1319773.55
23,2010-08-06,1417013.07
23,2010-08-13,1346345.97
23,2010-08-20,1439901.05
23,2010-08-27,1584623.36
23,2010-09-03,1405119.23
23,2010-09-10,1272842.85
23,2010-09-17,1159132.58
23,2010-09-24,1099055.65
23,2010-10-01,1129909.44
23,2010-10-08,1179851.68
23,2010-10-15,1119809.71
23,2010-10-22,1147503.92
23,2010-10-29,1112871.23
23,2010-11-05,1203119.96
23,2010-11-12,1387953.75
23,2010-11-19,1314994.32
23,2010-11-26,2072685.05
23,2010-12-03,1617025.41
23,2010-12-10,1872365.99
23,2010-12-17,2238573.48
23,2010-12-24,2734277.1
23,2010-12-31,1169773.85
23,2011-01-07,1122034.48
23,2011-01-14,1016756.1
23,2011-01-21,1110706.06
23,2011-01-28,1083657.61
23,2011-02-04,1159438.53
23,2011-02-11,1249786.4
23,2011-02-18,1369971.57
23,2011-02-25,1206917.2
23,2011-03-04,1301185.28
23,2011-03-11,1042043.55
23,2011-03-18,1203682.62
23,2011-03-25,1148624.83
23,2011-04-01,1182694.95
23,2011-04-08,1248901.98
23,2011-04-15,1263680.51
23,2011-04-22,1447301.24
23,2011-04-29,1173307.4
23,2011-05-06,1359921.13
23,2011-05-13,1254914.87
23,2011-05-20,1337617.55
23,2011-05-27,1361945.18
23,2011-06-03,1562161.97
23,2011-06-10,1447028.06
23,2011-06-17,1470520.83
23,2011-06-24,1434036.18
23,2011-07-01,1492507.44
23,2011-07-08,1379488.05
23,2011-07-15,1360520.56
23,2011-07-22,1362144.0
23,2011-07-29,1319767.55
23,2011-08-05,1416344.68
23,2011-08-12,1380952.05
23,2011-08-19,1453416.53
23,2011-08-26,1637266.29
23,2011-09-02,1464295.69
23,2011-09-09,1423289.9
23,2011-09-16,1253329.17
23,2011-09-23,1289082.81
23,2011-09-30,1275597.85
23,2011-10-07,1463501.99
23,2011-10-14,1257778.34
23,2011-10-21,1441032.59
23,2011-10-28,1407191.96
23,2011-11-04,1428436.33
23,2011-11-11,1436940.78
23,2011-11-18,1345631.96
23,2011-11-25,2057059.53
23,2011-12-02,1552886.59
23,2011-12-09,1841173.6
23,2011-12-16,2173621.2
23,2011-12-23,2587953.32
23,2011-12-30,1213486.95
23,2012-01-06,1150662.55
23,2012-01-13,1031451.35
23,2012-01-20,1146992.13
23,2012-01-27,1037476.38
23,2012-02-03,1261872.67
23,2012-02-10,1358444.07
23,2012-02-17,1365546.69
23,2012-02-24,1272948.27
23,2012-03-02,1322852.2
23,2012-03-09,1292724.9
23,2012-03-16,1258364.31
23,2012-03-23,1288154.1
23,2012-03-30,1261964.96
23,2012-04-06,1604605.69
23,2012-04-13,1231752.54
23,2012-04-20,1287899.41
23,2012-04-27,1277758.76
23,2012-05-04,1317379.68
23,2012-05-11,1321914.34
23,2012-05-18,1332952.47
23,2012-05-25,1552934.64
23,2012-06-01,1476144.34
23,2012-06-08,1568048.54
23,2012-06-15,1543667.68
23,2012-06-22,1522042.57
23,2012-06-29,1451782.16
23,2012-07-06,1545370.16
23,2012-07-13,1384921.63
23,2012-07-20,1381339.23
23,2012-07-27,1322932.36
23,2012-08-03,1416926.31
23,2012-08-10,1436311.76
23,2012-08-17,1510131.45
23,2012-08-24,1702220.96
23,2012-08-31,1577468.78
23,2012-09-07,1427162.26
23,2012-09-14,1279041.64
23,2012-09-21,1338627.55
23,2012-09-28,1319035.06
23,2012-10-05,1464616.59
23,2012-10-12,1412925.25
23,2012-10-19,1363155.77
23,2012-10-26,1347454.59
24,2010-02-05,1388725.63
24,2010-02-12,1414107.1
24,2010-02-19,1385362.49
24,2010-02-26,1158722.74
24,2010-03-05,1412387.37
24,2010-03-12,1309340.16
24,2010-03-19,1222511.29
24,2010-03-26,1258311.56
24,2010-04-02,1478321.26
24,2010-04-09,1379579.63
24,2010-04-16,1268266.72
24,2010-04-23,1264117.01
24,2010-04-30,1259877.19
24,2010-05-07,1409705.03
24,2010-05-14,1346783.35
24,2010-05-21,1283482.85
24,2010-05-28,1473868.15
24,2010-06-04,1566668.91
24,2010-06-11,1375458.21
24,2010-06-18,1354168.18
24,2010-06-25,1399073.75
24,2010-07-02,1563387.94
24,2010-07-09,1665502.55
24,2010-07-16,1418697.05
24,2010-07-23,1333740.35
24,2010-07-30,1387517.63
24,2010-08-06,1442819.28
24,2010-08-13,1384243.75
24,2010-08-20,1375307.54
24,2010-08-27,1350059.35
24,2010-09-03,1366381.6
24,2010-09-10,1474498.59
24,2010-09-17,1273295.46
24,2010-09-24,1169413.27
24,2010-10-01,1215273.2
24,2010-10-08,1361944.94
24,2010-10-15,1300806.74
24,2010-10-22,1234875.33
24,2010-10-29,1244925.94
24,2010-11-05,1285358.01
24,2010-11-12,1312877.01
24,2010-11-19,1277150.6
24,2010-11-26,1779276.51
24,2010-12-03,1413302.7
24,2010-12-10,1593012.75
24,2010-12-17,1663525.77
24,2010-12-24,2386015.75
24,2010-12-31,1208600.05
24,2011-01-07,1178641.71
24,2011-01-14,1167740.2
24,2011-01-21,1107170.39
24,2011-01-28,1126921.34
24,2011-02-04,1225182.04
24,2011-02-11,1341240.62
24,2011-02-18,1360150.12
24,2011-02-25,1235121.33
24,2011-03-04,1346994.53
24,2011-03-11,1253218.7
24,2011-03-18,1168397.26
24,2011-03-25,1158693.12
24,2011-04-01,1163803.3
24,2011-04-08,1273670.32
24,2011-04-15,1245576.65
24,2011-04-22,1372484.9
24,2011-04-29,1197761.17
24,2011-05-06,1339630.35
24,2011-05-13,1311950.16
24,2011-05-20,1234281.7
24,2011-05-27,1311153.72
24,2011-06-03,1554837.62
24,2011-06-10,1373841.91
24,2011-06-17,1320359.23
24,2011-06-24,1304850.67
24,2011-07-01,1445596.61
24,2011-07-08,1567340.07
24,2011-07-15,1356938.95
24,2011-07-22,1357672.24
24,2011-07-29,1310973.06
24,2011-08-05,1417616.81
24,2011-08-12,1402818.01
24,2011-08-19,1352039.88
24,2011-08-26,1402372.09
24,2011-09-02,1196105.44
24,2011-09-09,1527455.19
24,2011-09-16,1227535.97
24,2011-09-23,1232376.49
24,2011-09-30,1246242.61
24,2011-10-07,1405914.39
24,2011-10-14,1333315.03
24,2011-10-21,1283563.43
24,2011-10-28,1307142.75
24,2011-11-04,1385860.38
24,2011-11-11,1425078.59
24,2011-11-18,1297535.69
24,2011-11-25,1761235.67
24,2011-12-02,1335647.1
24,2011-12-09,1529615.54
24,2011-12-16,1624994.43
24,2011-12-23,2168344.23
24,2011-12-30,1363973.16
24,2012-01-06,1251581.89
24,2012-01-13,1155594.2
24,2012-01-20,1151993.85
24,2012-01-27,1057290.41
24,2012-02-03,1249696.97
24,2012-02-10,1403460.87
24,2012-02-17,1326370.08
24,2012-02-24,1303233.15
24,2012-03-02,1213994.39
24,2012-03-09,1325835.7
24,2012-03-16,1239299.12
24,2012-03-23,1221723.94
24,2012-03-30,1230106.13
24,2012-04-06,1524734.29
24,2012-04-13,1285783.87
24,2012-04-20,1208654.4
24,2012-04-27,1194334.65
24,2012-05-04,1306551.71
24,2012-05-11,1355391.79
24,2012-05-18,1298809.8
24,2012-05-25,1407897.57
24,2012-06-01,1467722.19
24,2012-06-08,1406313.13
24,2012-06-15,1364445.98
24,2012-06-22,1434709.63
24,2012-06-29,1428869.9
24,2012-07-06,1645097.75
24,2012-07-13,1405475.78
24,2012-07-20,1394299.0
24,2012-07-27,1307339.14
24,2012-08-03,1440374.13
24,2012-08-10,1497054.81
24,2012-08-17,1397970.54
24,2012-08-24,1303726.54
24,2012-08-31,1344558.92
24,2012-09-07,1477134.75
24,2012-09-14,1242909.53
24,2012-09-21,1261158.47
24,2012-09-28,1259278.36
24,2012-10-05,1416720.54
24,2012-10-12,1416301.17
24,2012-10-19,1255414.84
24,2012-10-26,1307182.29
25,2010-02-05,677231.63
25,2010-02-12,583364.02
25,2010-02-19,676260.67
25,2010-02-26,628516.57
25,2010-03-05,665750.06
25,2010-03-12,660619.99
25,2010-03-19,659795.84
25,2010-03-26,696687.6
25,2010-04-02,822486.37
25,2010-04-09,712647.97
25,2010-04-16,715311.6
25,2010-04-23,694531.72
25,2010-04-30,706924.02
25,2010-05-07,724468.97
25,2010-05-14,698073.95
25,2010-05-21,704113.22
25,2010-05-28,792442.54
25,2010-06-04,764155.44
25,2010-06-11,737163.2
25,2010-06-18,780444.94
25,2010-06-25,737569.14
25,2010-07-02,759407.87
25,2010-07-09,719591.13
25,2010-07-16,726997.84
25,2010-07-23,665290.93
25,2010-07-30,682124.34
25,2010-08-06,699464.43
25,2010-08-13,686072.39
25,2010-08-20,724499.81
25,2010-08-27,711461.95
25,2010-09-03,685700.08
25,2010-09-10,655811.95
25,2010-09-17,628989.88
25,2010-09-24,607819.33
25,2010-10-01,658640.14
25,2010-10-08,674283.86
25,2010-10-15,616094.72
25,2010-10-22,661644.19
25,2010-10-29,674458.03
25,2010-11-05,696314.53
25,2010-11-12,713250.08
25,2010-11-19,718056.73
25,2010-11-26,1115240.61
25,2010-12-03,885572.96
25,2010-12-10,964729.18
25,2010-12-17,1047707.59
25,2010-12-24,1295391.19
25,2010-12-31,623092.54
25,2011-01-07,558794.63
25,2011-01-14,572360.83
25,2011-01-21,568093.57
25,2011-01-28,600448.69
25,2011-02-04,639830.45
25,2011-02-11,615666.78
25,2011-02-18,634637.03
25,2011-02-25,570816.34
25,2011-03-04,640912.18
25,2011-03-11,599828.39
25,2011-03-18,603393.64
25,2011-03-25,616324.24
25,2011-04-01,618377.79
25,2011-04-08,648606.13
25,2011-04-15,674562.45
25,2011-04-22,756588.42
25,2011-04-29,649245.0
25,2011-05-06,659446.55
25,2011-05-13,684783.15
25,2011-05-20,677971.33
25,2011-05-27,718373.94
25,2011-06-03,737551.74
25,2011-06-10,740259.63
25,2011-06-17,717373.43
25,2011-06-24,699270.1
25,2011-07-01,706206.86
25,2011-07-08,698529.64
25,2011-07-15,680510.23
25,2011-07-22,670854.96
25,2011-07-29,668390.82
25,2011-08-05,679706.01
25,2011-08-12,667130.48
25,2011-08-19,688958.75
25,2011-08-26,726422.55
25,2011-09-02,699779.0
25,2011-09-09,673248.48
25,2011-09-16,628720.46
25,2011-09-23,620885.93
25,2011-09-30,639160.24
25,2011-10-07,671522.87
25,2011-10-14,646915.47
25,2011-10-21,690675.5
25,2011-10-28,724443.97
25,2011-11-04,718393.61
25,2011-11-11,719235.07
25,2011-11-18,728525.6
25,2011-11-25,1116211.39
25,2011-12-02,878314.57
25,2011-12-09,916446.02
25,2011-12-16,997502.47
25,2011-12-23,1290532.97
25,2011-12-30,683665.37
25,2012-01-06,636419.12
25,2012-01-13,614764.31
25,2012-01-20,594744.89
25,2012-01-27,589554.29
25,2012-02-03,642776.4
25,2012-02-10,658984.38
25,2012-02-17,654088.02
25,2012-02-24,613501.05
25,2012-03-02,643155.89
25,2012-03-09,643711.53
25,2012-03-16,638204.27
25,2012-03-23,672831.78
25,2012-03-30,684348.92
25,2012-04-06,791356.9
25,2012-04-13,658691.56
25,2012-04-20,661566.48
25,2012-04-27,655157.32
25,2012-05-04,696421.72
25,2012-05-11,739866.16
25,2012-05-18,717207.19
25,2012-05-25,783371.02
25,2012-06-01,694765.95
25,2012-06-08,730254.19
25,2012-06-15,753860.89
25,2012-06-22,721601.9
25,2012-06-29,718890.81
25,2012-07-06,753385.55
25,2012-07-13,714093.95
25,2012-07-20,685676.58
25,2012-07-27,659109.53
25,2012-08-03,709724.6
25,2012-08-10,710496.97
25,2012-08-17,728467.72
25,2012-08-24,756527.64
25,2012-08-31,714828.73
25,2012-09-07,671482.9
25,2012-09-14,657241.63
25,2012-09-21,664745.2
25,2012-09-28,683300.84
25,2012-10-05,699536.73
25,2012-10-12,697317.41
25,2012-10-19,685531.85
25,2012-10-26,688940.94
26,2010-02-05,1034119.21
26,2010-02-12,1015684.09
26,2010-02-19,999348.55
26,2010-02-26,855385.01
26,2010-03-05,1005669.58
26,2010-03-12,963382.09
26,2010-03-19,903366.55
26,2010-03-26,893613.0
26,2010-04-02,1029849.2
26,2010-04-09,1022293.81
26,2010-04-16,905548.38
26,2010-04-23,881930.87
26,2010-04-30,904503.85
26,2010-05-07,1074479.73
26,2010-05-14,972663.59
26,2010-05-21,986765.01
26,2010-05-28,1069851.59
26,2010-06-04,1003202.66
26,2010-06-11,1073862.59
26,2010-06-18,1001286.67
26,2010-06-25,976242.09
26,2010-07-02,1078455.48
26,2010-07-09,1122356.53
26,2010-07-16,1028151.72
26,2010-07-23,971615.62
26,2010-07-30,1005324.28
26,2010-08-06,1125329.77
26,2010-08-13,1011938.29
26,2010-08-20,1007385.36
26,2010-08-27,977322.52
26,2010-09-03,1037549.71
26,2010-09-10,1042226.3
26,2010-09-17,923473.7
26,2010-09-24,868636.3
26,2010-10-01,923221.52
26,2010-10-08,1001069.52
26,2010-10-15,937956.89
26,2010-10-22,916522.66
26,2010-10-29,895069.88
26,2010-11-05,970224.51
26,2010-11-12,971193.01
26,2010-11-19,901972.7
26,2010-11-26,1286833.62
26,2010-12-03,1016143.64
26,2010-12-10,1149612.04
26,2010-12-17,1196813.33
26,2010-12-24,1573982.47
26,2010-12-31,877268.29
26,2011-01-07,938149.21
26,2011-01-14,812323.29
26,2011-01-21,809833.21
26,2011-01-28,817485.14
26,2011-02-04,911807.02
26,2011-02-11,1010711.08
26,2011-02-18,981978.02
26,2011-02-25,910298.44
26,2011-03-04,945643.17
26,2011-03-11,946614.55
26,2011-03-18,887426.12
26,2011-03-25,866566.54
26,2011-04-01,849231.61
26,2011-04-08,985229.81
26,2011-04-15,863266.12
26,2011-04-22,921700.61
26,2011-04-29,873450.29
26,2011-05-06,1024778.23
26,2011-05-13,941008.85
26,2011-05-20,938334.62
26,2011-05-27,996723.58
26,2011-06-03,1054454.4
26,2011-06-10,1094058.68
26,2011-06-17,981646.46
26,2011-06-24,997474.93
26,2011-07-01,1070119.09
26,2011-07-08,1133807.03
26,2011-07-15,1021534.7
26,2011-07-22,1017867.8
26,2011-07-29,1005360.5
26,2011-08-05,1107552.43
26,2011-08-12,1087644.5
26,2011-08-19,1021766.75
26,2011-08-26,1064617.62
26,2011-09-02,1040143.14
26,2011-09-09,1069710.97
26,2011-09-16,951569.84
26,2011-09-23,923644.6
26,2011-09-30,959339.51
26,2011-10-07,1130022.99
26,2011-10-14,987886.08
26,2011-10-21,974907.28
26,2011-10-28,972256.98
26,2011-11-04,988950.75
26,2011-11-11,1077640.13
26,2011-11-18,946091.79
26,2011-11-25,1282320.05
26,2011-12-02,1012498.49
26,2011-12-09,1148987.46
26,2011-12-16,1204807.83
26,2011-12-23,1515175.01
26,2011-12-30,972834.42
26,2012-01-06,971557.62
26,2012-01-13,836305.65
26,2012-01-20,838751.5
26,2012-01-27,820059.89
26,2012-02-03,939158.25
26,2012-02-10,1081005.64
26,2012-02-17,965788.76
26,2012-02-24,917924.47
26,2012-03-02,955641.74
26,2012-03-09,1028569.01
26,2012-03-16,919503.4
26,2012-03-23,874790.68
26,2012-03-30,922018.43
26,2012-04-06,1116829.23
26,2012-04-13,889670.29
26,2012-04-20,923600.02
26,2012-04-27,911969.0
26,2012-05-04,946573.29
26,2012-05-11,1062548.73
26,2012-05-18,978082.84
26,2012-05-25,1067310.74
26,2012-06-01,1015853.03
26,2012-06-08,1106176.83
26,2012-06-15,1029248.22
26,2012-06-22,1056282.91
26,2012-06-29,1051190.44
26,2012-07-06,1180470.8
26,2012-07-13,1063149.78
26,2012-07-20,1049625.9
26,2012-07-27,1031745.14
26,2012-08-03,1090915.09
26,2012-08-10,1121476.51
26,2012-08-17,1068292.56
26,2012-08-24,1022704.2
26,2012-08-31,1053495.51
26,2012-09-07,1081874.03
26,2012-09-14,986131.94
26,2012-09-21,961084.08
26,2012-09-28,964726.37
26,2012-10-05,1095504.26
26,2012-10-12,1044639.69
26,2012-10-19,975578.02
26,2012-10-26,958619.8
27,2010-02-05,1874289.79
27,2010-02-12,1745362.72
27,2010-02-19,1945070.33
27,2010-02-26,1390934.27
27,2010-03-05,1313729.72
27,2010-03-12,1925113.12
27,2010-03-19,1700627.97
27,2010-03-26,1836714.84
27,2010-04-02,2053952.97
27,2010-04-09,1955814.13
27,2010-04-16,1857500.96
27,2010-04-23,1850205.47
27,2010-04-30,1805885.04
27,2010-05-07,1939458.84
27,2010-05-14,1842465.78
27,2010-05-21,1836595.58
27,2010-05-28,1962468.67
27,2010-06-04,2073102.59
27,2010-06-11,1873812.93
27,2010-06-18,1887182.27
27,2010-06-25,1962625.01
27,2010-07-02,2024554.1
27,2010-07-09,2119163.01
27,2010-07-16,1880691.64
27,2010-07-23,1808250.71
27,2010-07-30,1816489.53
27,2010-08-06,1908036.68
27,2010-08-13,1864436.12
27,2010-08-20,1936878.46
27,2010-08-27,1870684.21
27,2010-09-03,1908110.9
27,2010-09-10,1913494.81
27,2010-09-17,1629978.46
27,2010-09-24,1597002.71
27,2010-10-01,1543532.83
27,2010-10-08,1707662.87
27,2010-10-15,1728388.2
27,2010-10-22,1693935.29
27,2010-10-29,1688955.49
27,2010-11-05,1686010.02
27,2010-11-12,1828010.25
27,2010-11-19,1704785.74
27,2010-11-26,2627910.75
27,2010-12-03,1884343.67
27,2010-12-10,2139733.68
27,2010-12-17,2350098.36
27,2010-12-24,3078162.08
27,2010-12-31,1440963.0
27,2011-01-07,1568159.48
27,2011-01-14,1532308.62
27,2011-01-21,1517029.9
27,2011-01-28,1421111.55
27,2011-02-04,1628100.79
27,2011-02-11,1636224.77
27,2011-02-18,1709365.19
27,2011-02-25,1688935.71
27,2011-03-04,1656130.67
27,2011-03-11,1613259.77
27,2011-03-18,1624539.21
27,2011-03-25,1554651.08
27,2011-04-01,1628868.28
27,2011-04-08,1689844.18
27,2011-04-15,1727175.61
27,2011-04-22,1921655.48
27,2011-04-29,1642074.64
27,2011-05-06,1757041.96
27,2011-05-13,1763545.32
27,2011-05-20,1725268.56
27,2011-05-27,1820723.17
27,2011-06-03,2053708.01
27,2011-06-10,1817914.71
27,2011-06-17,1814740.09
27,2011-06-24,1811455.15
27,2011-07-01,1949983.93
27,2011-07-08,2000055.27
27,2011-07-15,1762155.79
27,2011-07-22,1754879.45
27,2011-07-29,1744879.06
27,2011-08-05,1747289.53
27,2011-08-12,1758437.96
27,2011-08-19,1781905.24
27,2011-08-26,2034400.78
27,2011-09-02,1511717.53
27,2011-09-09,1911470.84
27,2011-09-16,1613773.9
27,2011-09-23,1606208.68
27,2011-09-30,1599626.26
27,2011-10-07,1672339.27
27,2011-10-14,1682652.51
27,2011-10-21,1689591.44
27,2011-10-28,1710372.4
27,2011-11-04,1621109.3
27,2011-11-11,1800728.07
27,2011-11-18,1723739.44
27,2011-11-25,2504400.71
27,2011-12-02,1806924.74
27,2011-12-09,2014665.98
27,2011-12-16,2205919.86
27,2011-12-23,2739019.75
27,2011-12-30,1650604.6
27,2012-01-06,1535287.4
27,2012-01-13,1492399.13
27,2012-01-20,1542131.05
27,2012-01-27,1263534.86
27,2012-02-03,1564246.02
27,2012-02-10,1651605.35
27,2012-02-17,1606221.56
27,2012-02-24,1648602.39
27,2012-03-02,1509323.09
27,2012-03-09,1607343.41
27,2012-03-16,1635984.07
27,2012-03-23,1620839.34
27,2012-03-30,1615494.14
27,2012-04-06,1899013.34
27,2012-04-13,1650405.21
27,2012-04-20,1639999.47
27,2012-04-27,1565498.84
27,2012-05-04,1669388.45
27,2012-05-11,1674306.31
