region,Date,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,year
25,2015-09-06,74083.65,4321.27,39381.46,3866.74,26514.18,21807.88,4706.3,0.0,2015
25,2015-09-13,62767.95,3051.05,38182.38,3467.76,18066.76,16251.27,1815.49,0.0,2015
25,2015-09-20,54619.72,3268.99,33591.15,3014.16,14745.42,14021.43,723.99,0.0,2015
25,2015-09-27,52253.69,2191.94,31426.09,3164.97,15470.69,13112.36,2358.33,0.0,2015
25,2015-10-04,53587.09,2184.76,32902.43,3190.88,15309.02,12203.37,3105.65,0.0,2015
25,2015-10-11,60162.15,2195.42,30952.79,3637.71,23376.23,11437.45,11938.78,0.0,2015
25,2015-10-18,57077.28,2657.09,31526.9,3739.04,19154.25,13759.4,5394.85,0.0,2015
25,2015-10-25,55916.99,2906.9,33178.27,4270.62,15561.2,12052.62,3508.58,0.0,2015
25,2015-11-01,54907.07,5463.85,26550.99,3798.97,19093.26,12311.91,6781.35,0.0,2015
25,2015-11-08,49231.83,4884.66,24573.94,3121.29,16651.94,13541.29,3110.65,0.0,2015
25,2015-11-15,45159.24,2855.1,27350.5,2840.16,12113.48,10565.6,1547.88,0.0,2015
25,2015-11-22,46456.92,2136.26,30845.18,2730.31,10745.17,7911.72,2833.45,0.0,2015
25,2015-11-29,45599.48,1884.17,24809.12,2351.45,16554.74,6478.55,10076.19,0.0,2015
25,2015-12-06,43426.6,1765.38,24285.58,2239.72,15135.92,7305.22,7830.7,0.0,2015
25,2015-12-13,46565.74,2651.64,24678.0,1960.98,17275.12,10126.62,7148.5,0.0,2015
25,2015-12-20,43696.22,2258.69,27086.7,2382.98,11967.85,9205.1,2762.75,0.0,2015
25,2015-12-27,51768.23,2070.07,25260.38,2431.47,22006.31,11522.75,10483.56,0.0,2015
25,2016-01-03,64689.53,3536.36,30191.49,2855.33,28106.35,12080.23,16026.12,0.0,2016
25,2016-01-10,76440.12,2702.76,34243.57,2813.96,36679.83,12285.03,24394.8,0.0,2016
25,2016-01-17,57822.5,2953.94,32174.82,2107.95,20585.79,10016.96,10568.83,0.0,2016
25,2016-01-24,72219.0,2773.18,31751.72,2076.27,35617.83,18577.2,17040.63,0.0,2016
25,2016-01-31,71803.09,3066.15,32965.47,2377.52,33393.95,11815.33,21578.62,0.0,2016
25,2016-02-07,70234.9,2936.84,33647.52,2422.38,31228.16,14107.98,17120.18,0.0,2016
25,2016-02-14,66026.03,2939.06,32755.22,1927.84,28403.91,16485.43,11918.48,0.0,2016
25,2016-02-21,59602.55,3095.81,35011.1,2035.98,19459.66,11889.39,7570.27,0.0,2016
25,2016-02-28,60098.19,2835.2,36495.81,1921.79,18845.39,11789.84,7055.55,0.0,2016
25,2016-03-06,82249.97,3310.73,48133.42,2104.76,28701.06,11159.01,17542.05,0.0,2016
25,2016-03-13,91287.93,3388.4,46780.43,2001.92,39117.18,21173.39,17943.79,0.0,2016
25,2016-03-20,81394.4,4674.16,36286.99,1909.17,38524.08,21286.24,17237.84,0.0,2016
25,2016-03-27,86908.34,3794.33,38012.06,2132.07,42969.88,24397.42,18572.46,0.0,2016
25,2016-04-03,81780.18,3501.88,43194.1,2339.96,32744.24,22985.45,9758.79,0.0,2016
25,2016-04-10,143035.65,3698.97,67804.99,2131.31,69400.38,45422.41,23977.97,0.0,2016
25,2016-04-17,126949.67,5761.44,64793.81,2005.02,54389.4,28323.2,26066.2,0.0,2016
25,2016-04-24,104046.63,3821.26,49622.46,2134.91,48468.0,36585.43,11882.57,0.0,2016
25,2016-05-01,97128.22,3562.55,47499.55,2559.25,43506.87,33707.03,9799.84,0.0,2016
25,2016-05-08,103093.15,4623.07,50399.91,2604.83,45465.34,25178.32,20287.02,0.0,2016
25,2016-05-15,96681.58,3216.13,48296.01,2055.04,43114.4,28449.43,14664.97,0.0,2016
25,2016-05-22,109558.94,3602.18,44760.46,1981.25,59215.05,35153.47,24061.58,0.0,2016
25,2016-05-29,110144.07,3480.08,49135.01,2383.67,55145.31,34549.61,20595.7,0.0,2016
25,2016-06-05,121790.25,2930.32,48335.37,2415.53,68109.03,38824.18,29284.85,0.0,2016
25,2016-06-12,112023.04,3277.1,51346.96,2683.28,54715.7,31064.03,23651.67,0.0,2016
25,2016-06-19,112443.19,3446.9,49675.69,2822.9,56497.7,26422.55,30075.15,0.0,2016
25,2016-06-26,106015.19,4531.56,46700.52,3113.92,51669.19,29798.55,21870.64,0.0,2016
25,2016-07-03,106192.85,3151.7,49420.99,3476.87,50143.29,27090.98,23052.31,0.0,2016
25,2016-07-10,105955.43,3422.52,52485.19,3438.89,46608.83,28960.77,17648.06,0.0,2016
25,2016-07-17,118719.38,3707.88,49191.43,4810.24,61009.83,36568.73,24441.1,0.0,2016
25,2016-07-24,103128.79,3832.04,54656.68,5019.61,39620.46,32405.39,7215.07,0.0,2016
25,2016-07-31,113650.17,4140.74,54282.79,4197.48,51029.16,32863.37,18165.79,0.0,2016
25,2016-08-07,134739.2,3361.9,61854.47,5109.87,64412.96,33686.14,30726.82,0.0,2016
25,2016-08-14,112079.18,5109.11,54891.79,3514.77,48563.51,32201.94,16361.57,0.0,2016
25,2016-08-21,122874.61,5502.21,51927.71,3270.04,62174.65,46959.29,15215.36,0.0,2016
25,2016-08-28,121291.96,3600.52,49796.26,2525.75,65369.43,36632.95,28736.48,0.0,2016
25,2016-09-04,139031.27,2643.48,52375.95,2926.09,81085.75,45683.66,35402.09,0.0,2016
25,2016-09-11,140233.78,2524.78,45647.58,2429.03,89632.39,55646.68,33985.71,0.0,2016
25,2016-09-18,108615.07,2300.06,45951.61,2199.06,58164.34,46367.63,11796.71,0.0,2016
25,2016-09-25,107211.26,2302.63,47284.79,2195.54,55428.3,41196.46,14231.84,0.0,2016
25,2016-10-02,89438.27,2371.95,47496.95,2342.29,37227.08,33589.15,3637.93,0.0,2016
25,2016-10-09,136026.05,2819.48,50603.79,3177.77,79425.01,38449.53,40975.48,0.0,2016
25,2016-10-16,111504.63,2607.62,47017.46,3100.01,58779.54,34376.07,24403.47,0.0,2016
25,2016-10-23,125288.5,1801.17,52241.33,3232.49,68013.51,29612.36,38401.15,0.0,2016
25,2016-10-30,97718.73,2087.74,57325.02,3894.51,34411.46,29295.75,5115.71,0.0,2016
25,2016-11-06,134399.76,2602.81,46417.2,2433.05,82946.7,41924.85,41021.85,0.0,2016
25,2016-11-13,106921.43,2504.28,37374.61,2201.69,64840.85,31432.23,33408.62,0.0,2016
25,2016-11-20,113766.24,2098.8,35783.89,2138.95,73744.6,37946.97,35797.63,0.0,2016
25,2016-11-27,86492.45,2136.81,31954.82,1694.84,50705.98,30998.32,19707.66,0.0,2016
25,2016-12-04,83334.43,2355.76,31758.1,1320.46,47900.11,25168.71,22731.4,0.0,2016
25,2016-12-11,86740.86,2260.62,30602.77,1559.35,52318.12,30817.33,21500.79,0.0,2016
25,2016-12-18,77030.91,2684.3,29491.7,1695.12,43159.79,28795.8,14363.99,0.0,2016
25,2016-12-25,72923.61,2716.25,30275.52,1628.46,38303.38,35684.99,2618.39,0.0,2016
25,2017-01-01,72287.79,3353.64,36090.72,1813.6,31029.83,29203.33,1826.5,0.0,2017
25,2017-01-08,90503.81,3638.19,41242.82,2265.14,43357.66,40878.78,2478.88,0.0,2017
25,2017-01-15,88279.56,3414.04,43794.8,2191.38,38879.34,37053.18,1826.16,0.0,2017
25,2017-01-22,96918.39,2981.29,38351.15,1985.43,53600.52,39758.09,13842.43,0.0,2017
25,2017-01-29,95499.48,3428.23,45235.31,2048.59,44787.35,33303.24,11484.11,0.0,2017
25,2017-02-05,101147.78,3676.77,42152.81,1526.21,53791.99,39453.34,14338.65,0.0,2017
25,2017-02-12,129193.22,3448.61,41590.11,1599.36,82555.14,35082.56,47472.58,0.0,2017
25,2017-02-19,148184.85,4325.51,48328.21,1888.62,93642.51,32456.16,61186.35,0.0,2017
25,2017-02-26,139908.49,3921.76,41022.31,1849.73,93114.69,33735.94,59378.75,0.0,2017
25,2017-03-05,156551.27,4471.53,38267.49,1457.66,112354.59,31239.27,81115.32,0.0,2017
25,2017-03-12,121869.61,3840.57,42071.43,1856.19,74101.42,34491.91,39609.51,0.0,2017
25,2017-03-19,97030.81,3900.08,42658.05,1814.98,48657.7,28803.38,19854.32,0.0,2017
25,2017-03-26,139274.81,4177.03,50392.67,2224.98,82480.13,31877.73,50602.4,0.0,2017
25,2017-04-02,129499.97,4585.96,58475.37,2227.82,64210.82,36145.43,28065.39,0.0,2017
25,2017-04-09,137962.99,3866.01,54710.71,2285.58,77100.69,34323.06,42777.63,0.0,2017
25,2017-04-16,132011.04,4340.81,57599.11,2526.06,67545.06,39490.55,28054.51,0.0,2017
25,2017-04-23,107165.19,3840.93,50473.85,1386.8,51463.61,36180.97,15282.64,0.0,2017
25,2017-04-30,117715.93,4131.4,51699.07,1538.54,60346.92,36527.33,23819.59,0.0,2017
25,2017-05-07,111062.12,2964.11,48570.73,1704.61,57822.67,35661.6,22161.07,0.0,2017
25,2017-05-14,133422.58,3776.69,55201.16,1954.5,72490.23,38041.51,34448.72,0.0,2017
25,2017-05-21,116849.77,3719.26,48346.59,1603.39,63180.53,35445.81,27734.72,0.0,2017
25,2017-05-28,129046.19,4061.5,52094.56,1610.71,71279.42,36140.3,35139.12,0.0,2017
25,2017-06-04,127811.15,3976.74,55615.87,1415.12,66803.42,33346.76,33456.66,0.0,2017
25,2017-06-11,150302.38,3919.7,51398.57,1205.25,93778.86,45391.71,48387.15,0.0,2017
25,2017-06-18,127794.36,3304.26,56369.25,1270.6,66850.25,36430.85,30419.4,0.0,2017
25,2017-06-25,125035.1,2567.52,50700.82,1147.57,70619.19,38193.8,32425.39,0.0,2017
25,2017-07-02,120458.72,2774.67,52195.81,1321.72,64166.52,34038.53,30127.99,0.0,2017
25,2017-07-09,109427.64,3114.64,50540.83,1282.83,54489.34,35708.96,18780.38,0.0,2017
25,2017-07-16,140880.73,2458.19,44872.35,1239.5,92310.69,78625.54,13685.15,0.0,2017
25,2017-07-23,176562.15,2368.63,49706.22,1106.94,123369.31,103897.97,19471.34,0.0,2017
25,2017-07-30,143256.61,3072.11,44213.86,991.22,94976.86,80259.26,14717.6,0.0,2017
25,2017-08-06,147783.08,3190.54,45905.95,871.79,97806.05,86645.75,11160.3,0.0,2017
25,2017-08-13,129688.16,2791.66,38100.0,837.16,87959.34,85427.32,2532.02,0.0,2017
25,2017-08-20,138392.0,3383.69,40533.0,660.73,93811.48,84138.69,9672.79,0.0,2017
25,2017-08-27,141033.09,6349.61,41161.57,688.15,92833.76,81240.44,11593.32,0.0,2017
25,2017-09-03,167349.41,6815.74,41002.21,840.59,118690.87,100375.43,18315.44,0.0,2017
25,2017-09-10,168953.84,4000.03,37302.61,622.28,127028.92,112342.72,14686.2,0.0,2017
25,2017-09-17,158623.92,3307.02,36351.09,628.33,118337.48,102794.03,15543.45,0.0,2017
25,2017-09-24,176556.11,4036.4,34545.41,517.42,137448.65,115927.2,21521.45,0.0,2017
25,2017-10-01,149030.87,4351.29,33501.74,592.25,110585.59,101954.05,8631.54,0.0,2017
25,2017-10-08,176218.89,4376.74,35185.02,566.08,136087.82,131997.28,4090.54,0.0,2017
25,2017-10-15,174355.0,2928.11,35554.07,556.45,135316.37,127686.14,7630.23,0.0,2017
25,2017-10-22,168429.18,2401.85,39858.54,607.05,125561.74,115932.33,9629.41,0.0,2017
25,2017-10-29,156848.8,2448.54,34603.78,619.38,119177.1,110757.39,8419.71,0.0,2017
25,2017-11-05,137573.44,3560.76,36025.34,677.79,97301.09,91436.08,5865.01,0.0,2017
25,2017-11-12,131020.52,2436.31,32888.12,627.22,95065.94,89571.58,5494.36,0.0,2017
25,2017-11-19,108987.74,2266.66,33847.74,487.56,72385.78,70589.95,1795.83,0.0,2017
25,2017-11-26,117915.02,2273.75,31229.01,553.57,83858.69,80658.79,3199.9,0.0,2017
25,2017-12-03,131588.67,2948.0,38442.38,759.91,89438.38,85848.62,3589.76,0.0,2017
25,2017-12-10,140885.3,3274.32,33387.67,675.89,103547.42,97646.59,5900.83,0.0,2017
25,2017-12-17,129898.85,2761.68,34831.02,640.04,91666.11,80649.5,11016.61,0.0,2017
25,2017-12-24,131240.16,2543.96,33564.26,712.1,94419.84,86520.12,7899.72,0.0,2017
25,2017-12-31,152399.77,2528.46,37771.11,861.76,111238.44,102542.42,8696.02,0.0,2017
25,2018-01-07,283583.37,3107.8,47355.55,861.38,232258.64,223671.12,8587.52,0.0,2018
25,2018-01-14,218369.75,2747.68,51221.04,926.79,163474.24,152552.08,10922.16,0.0,2018
25,2018-01-21,152056.12,3204.14,44350.14,763.49,103738.35,84681.87,19056.48,0.0,2018
25,2018-01-28,162896.45,3033.33,48878.5,911.57,110073.05,101010.31,9062.74,0.0,2018
25,2018-02-04,158995.14,2791.08,40524.45,680.12,114996.2,110559.26,4436.94,0.0,2018
25,2018-02-11,157203.29,2778.55,41083.21,661.32,112680.21,108074.63,4605.58,0.0,2018
25,2018-02-18,167151.11,4053.94,55861.14,750.29,106476.61,104813.94,1662.67,0.0,2018
25,2018-02-25,179220.19,3635.67,46267.02,672.63,128644.87,112039.31,16605.56,0.0,2018
25,2018-03-04,170250.03,4165.25,46035.81,934.06,119114.91,108411.32,10703.59,0.0,2018
25,2018-03-11,185141.54,3659.19,50387.09,836.2,130259.06,119351.93,10907.13,0.0,2018
25,2018-03-18,179316.2,3930.14,48249.33,720.63,126416.1,109789.25,16626.85,0.0,2018
25,2018-03-25,181040.19,3445.85,41893.24,641.59,135059.51,125890.81,9168.7,0.0,2018
26,2015-01-04,3966.0,244.34,2700.02,76.21,945.43,838.34,107.09,0.0,2015
26,2015-01-11,2892.29,204.75,2168.33,80.56,438.65,435.54,3.11,0.0,2015
26,2015-01-18,3118.58,188.44,1951.63,86.02,892.49,773.33,119.16,0.0,2015
26,2015-01-25,4448.88,192.26,2511.65,60.36,1684.61,850.0,834.61,0.0,2015
26,2015-02-01,4205.27,213.64,2682.26,99.55,1209.82,603.33,606.49,0.0,2015
26,2015-02-08,4614.78,249.82,2704.37,124.35,1536.24,743.33,792.91,0.0,2015
26,2015-02-15,10581.74,244.59,8525.9,89.76,1721.49,250.0,1471.49,0.0,2015
26,2015-02-22,9791.87,299.83,8060.61,53.9,1377.53,1166.67,210.86,0.0,2015
26,2015-03-01,4269.61,217.89,3226.75,101.08,723.89,556.67,167.22,0.0,2015
26,2015-03-08,4231.32,213.26,2967.69,110.0,940.37,916.67,23.7,0.0,2015
26,2015-03-15,3199.37,230.06,2525.05,54.99,389.27,263.33,125.94,0.0,2015
26,2015-03-22,3813.7,297.71,2408.67,51.68,1055.64,306.67,748.97,0.0,2015
26,2015-03-29,4455.04,334.3,2754.56,96.0,1270.18,580.0,690.18,0.0,2015
26,2015-04-05,5251.04,261.25,3354.35,116.49,1518.95,938.41,580.54,0.0,2015
26,2015-04-12,6607.74,493.81,4812.41,83.81,1217.71,301.8,915.91,0.0,2015
26,2015-04-19,9167.42,355.1,6291.91,52.19,2468.22,655.55,1812.67,0.0,2015
26,2015-04-26,4821.3,255.29,3162.23,53.33,1350.45,345.04,1005.41,0.0,2015
26,2015-05-03,4529.02,334.9,2364.7,68.11,1761.31,719.19,1042.12,0.0,2015
26,2015-05-10,9466.36,369.96,4669.91,18.16,4408.33,750.0,3658.33,0.0,2015
26,2015-05-17,6367.54,383.39,4720.92,0.0,1263.23,884.72,378.51,0.0,2015
26,2015-05-24,6578.36,368.97,3203.83,0.0,3005.56,863.62,2141.94,0.0,2015
26,2015-05-31,4984.2,380.02,2767.07,0.0,1837.11,835.86,1001.25,0.0,2015
26,2015-06-07,6725.04,316.05,3217.52,0.0,3191.47,498.8,2692.67,0.0,2015
26,2015-06-14,4985.34,335.42,3570.63,0.0,1079.29,400.0,679.29,0.0,2015
26,2015-06-21,5259.46,402.38,4021.48,0.0,835.6,376.67,458.93,0.0,2015
26,2015-06-28,5890.95,389.96,4223.23,0.0,1277.76,393.33,884.43,0.0,2015
26,2015-07-05,7148.26,338.26,4695.24,0.0,2114.76,326.67,1788.09,0.0,2015
26,2015-07-12,7754.71,373.08,4517.25,0.0,2864.38,988.88,1875.5,0.0,2015
26,2015-07-19,7731.85,266.76,4409.88,0.0,3055.21,1228.95,1826.26,0.0,2015
26,2015-07-26,9173.77,385.32,5220.51,0.0,3567.94,576.19,2991.75,0.0,2015
26,2015-08-02,8082.85,428.12,6058.21,0.0,1596.52,694.27,902.25,0.0,2015
26,2015-08-09,7442.75,384.24,5358.58,0.0,1699.93,705.98,993.95,0.0,2015
26,2015-08-16,7201.85,324.12,4650.56,0.0,2227.17,1246.78,980.39,0.0,2015
26,2015-08-23,7768.64,388.92,4852.16,0.0,2527.56,1287.54,1240.02,0.0,2015
26,2015-08-30,7100.18,378.58,5319.3,0.0,1402.3,1074.18,328.12,0.0,2015
26,2015-09-06,8225.49,355.57,5187.04,0.0,2682.88,986.04,1696.84,0.0,2015
26,2015-09-13,6742.51,409.09,4994.22,0.0,1339.2,638.66,700.54,0.0,2015
26,2015-09-20,4181.32,424.12,3661.34,0.0,95.86,13.33,82.53,0.0,2015
26,2015-09-27,4352.18,459.53,3564.95,0.0,327.7,126.67,201.03,0.0,2015
26,2015-10-04,5092.36,533.94,3976.44,0.0,581.98,576.67,5.31,0.0,2015
26,2015-10-11,4976.32,609.97,3428.69,0.0,937.66,296.67,640.99,0.0,2015
26,2015-10-18,4679.4,660.38,2930.12,0.0,1088.9,930.0,158.9,0.0,2015
26,2015-10-25,5077.17,668.25,3697.25,0.0,711.67,643.33,68.34,0.0,2015
26,2015-11-01,4965.1,580.21,3237.25,0.0,1147.64,883.33,264.31,0.0,2015
26,2015-11-08,5305.71,585.42,3241.54,0.0,1478.75,1103.33,375.42,0.0,2015
26,2015-11-15,4964.88,453.74,3405.37,0.0,1105.77,986.67,119.1,0.0,2015
26,2015-11-22,4282.27,329.99,3186.8,0.0,765.48,616.67,148.81,0.0,2015
26,2015-11-29,5143.41,373.28,2589.7,0.0,2180.43,436.67,1743.76,0.0,2015
26,2015-12-06,4204.87,394.56,2569.3,0.0,1241.01,620.0,621.01,0.0,2015
26,2015-12-13,4594.71,592.64,2602.48,0.0,1399.59,696.67,702.92,0.0,2015
26,2015-12-20,3764.64,479.91,2713.01,0.0,571.72,533.33,38.39,0.0,2015
26,2015-12-27,3895.76,501.13,2284.69,0.0,1109.94,840.0,269.94,0.0,2015
26,2016-01-03,5741.19,939.13,2479.3,0.0,2322.76,1508.21,814.55,0.0,2016
26,2016-01-10,4746.74,684.01,2558.51,0.0,1504.22,594.98,909.24,0.0,2016
26,2016-01-17,5750.49,699.54,3333.92,0.0,1717.03,1190.0,527.03,0.0,2016
26,2016-01-24,6554.54,572.06,3389.83,0.0,2592.65,1536.67,1055.98,0.0,2016
26,2016-01-31,5767.66,750.04,2879.87,0.0,2137.75,973.33,1164.42,0.0,2016
26,2016-02-07,5805.78,579.26,2809.35,0.0,2417.17,1650.0,767.17,0.0,2016
26,2016-02-14,5590.9,593.08,2791.92,0.0,2205.9,1606.67,599.23,0.0,2016
26,2016-02-21,4856.96,753.3,2433.22,0.0,1670.44,1363.33,307.11,0.0,2016
26,2016-02-28,5288.17,645.58,3099.19,0.0,1543.4,1530.0,13.4,0.0,2016
26,2016-03-06,11949.2,840.04,7515.12,0.0,3594.04,1416.67,2177.37,0.0,2016
26,2016-03-13,12819.92,705.97,7430.23,0.0,4683.72,2220.0,2463.72,0.0,2016
26,2016-03-20,6926.91,821.77,3668.29,0.0,2436.85,1823.33,613.52,0.0,2016
26,2016-03-27,7913.84,795.99,4082.73,0.0,3035.12,1350.0,1685.12,0.0,2016
26,2016-04-03,6681.85,1157.97,4117.09,0.0,1406.79,303.33,1103.46,0.0,2016
26,2016-04-10,30449.23,873.84,16913.74,0.0,12661.65,3908.02,8753.63,0.0,2016
26,2016-04-17,28242.04,912.8,14896.94,0.0,12432.3,1533.45,10898.85,0.0,2016
26,2016-04-24,11773.05,895.92,4774.86,0.0,6102.27,1964.58,4137.69,0.0,2016
26,2016-05-01,8547.72,715.39,4309.09,0.0,3523.24,1476.65,2046.59,0.0,2016
26,2016-05-08,16049.96,812.45,4914.71,0.0,10322.8,1743.56,8579.24,0.0,2016
26,2016-05-15,14199.98,734.0,5261.02,0.0,8204.96,2141.29,6063.67,0.0,2016
26,2016-05-22,11734.73,1043.67,4484.55,0.0,6206.51,1970.0,4236.51,0.0,2016
26,2016-05-29,11609.26,845.21,5055.04,0.0,5709.01,1665.11,4043.9,0.0,2016
26,2016-06-05,13135.08,740.89,4637.83,0.0,7756.36,2111.61,5644.75,0.0,2016
26,2016-06-12,11428.18,832.28,5730.39,0.0,4865.51,2030.0,2835.51,0.0,2016
26,2016-06-19,14368.37,729.63,4863.8,0.0,8774.94,648.89,8126.05,0.0,2016
26,2016-06-26,9785.03,698.25,4749.78,0.0,4337.0,82.22,4254.78,0.0,2016
26,2016-07-03,15605.42,615.59,5239.37,0.0,9750.46,431.4,9319.06,0.0,2016
26,2016-07-10,10013.26,728.76,5646.02,0.0,3638.48,137.63,3500.85,0.0,2016
26,2016-07-17,11534.1,891.11,4624.57,0.0,6018.42,350.09,5668.33,0.0,2016
26,2016-07-24,7162.2,958.62,4955.19,0.0,1248.39,51.96,1196.43,0.0,2016
26,2016-07-31,12337.37,1053.15,4460.9,0.0,6823.32,881.97,5941.35,0.0,2016
26,2016-08-07,13685.61,777.34,5234.61,0.0,7673.66,1804.44,5869.22,0.0,2016
26,2016-08-14,9978.31,899.71,4522.42,0.0,4556.18,2277.22,2278.96,0.0,2016
26,2016-08-21,9322.85,643.33,4627.09,0.0,4052.43,2242.22,1810.21,0.0,2016
26,2016-08-28,9481.1,474.37,4139.64,0.0,4867.09,2013.33,2853.76,0.0,2016
26,2016-09-04,16110.05,534.7,4442.83,0.0,11132.52,2177.78,8954.74,0.0,2016
26,2016-09-11,14786.96,553.66,3278.67,0.0,10954.63,2812.11,8142.52,0.0,2016
26,2016-09-18,6309.42,477.36,3478.97,0.0,2353.09,1242.78,1110.31,0.0,2016
26,2016-09-25,4411.99,501.43,3532.36,0.0,378.2,33.89,344.31,0.0,2016
26,2016-10-02,4636.33,546.56,3826.74,0.0,263.03,31.11,231.92,0.0,2016
26,2016-10-09,16638.93,494.24,3792.05,0.0,12352.64,108.98,12243.66,0.0,2016
26,2016-10-16,8007.21,386.64,3596.89,0.0,4023.68,58.37,3965.31,0.0,2016
26,2016-10-23,13219.08,282.64,3978.36,0.0,8958.08,58.33,8899.75,0.0,2016
26,2016-10-30,6293.04,294.8,5438.31,0.0,559.93,38.89,521.04,0.0,2016
26,2016-11-06,14545.51,391.89,5050.9,0.0,9102.72,35.55,9067.17,0.0,2016
26,2016-11-13,11863.79,349.22,3637.6,0.0,7876.97,767.22,7109.75,0.0,2016
26,2016-11-20,14848.98,244.84,3494.58,0.0,11109.56,1253.89,9855.67,0.0,2016
26,2016-11-27,5824.66,259.17,2894.42,0.0,2671.07,198.34,2472.73,0.0,2016
26,2016-12-04,8502.78,242.52,2547.81,0.0,5712.45,77.78,5634.67,0.0,2016
26,2016-12-11,5039.91,224.05,2060.34,0.0,2755.52,73.89,2681.63,0.0,2016
26,2016-12-18,4534.36,209.22,2077.44,0.0,2247.7,27.22,2220.48,0.0,2016
26,2016-12-25,3223.64,173.43,2567.94,0.0,482.27,31.11,451.16,0.0,2016
26,2017-01-01,3749.48,210.85,3088.93,0.0,449.7,62.22,387.48,0.0,2017
26,2017-01-08,3165.75,209.0,2389.04,0.0,567.71,62.22,505.49,0.0,2017
26,2017-01-15,2962.13,238.89,2018.46,0.0,704.78,73.89,630.89,0.0,2017
26,2017-01-22,6627.34,172.58,2287.61,0.0,4167.15,57.77,4109.38,0.0,2017
26,2017-01-29,3254.87,296.39,1977.1,0.0,981.38,78.33,903.05,0.0,2017
26,2017-02-05,4305.56,338.27,2130.07,0.0,1837.22,56.67,1780.55,0.0,2017
26,2017-02-12,13802.0,337.21,2693.07,0.0,10771.72,196.14,10575.58,0.0,2017
26,2017-02-19,13534.67,284.78,2310.55,0.0,10939.34,120.01,10819.33,0.0,2017
26,2017-02-26,10920.78,329.8,2415.49,0.0,8175.49,115.0,8060.49,0.0,2017
26,2017-03-05,17135.45,481.81,1790.33,0.0,14863.31,122.78,14740.53,0.0,2017
26,2017-03-12,11558.79,523.31,1918.64,0.0,9116.84,66.66,9050.18,0.0,2017
26,2017-03-19,5986.47,340.95,2019.05,0.0,3626.47,97.78,3528.69,0.0,2017
26,2017-03-26,9755.34,422.08,1987.08,0.0,7346.18,218.01,7128.17,0.0,2017
26,2017-04-02,6336.78,419.42,2523.62,0.0,3393.74,490.19,2903.55,0.0,2017
26,2017-04-09,5340.95,572.93,2987.08,0.0,1780.94,1123.08,657.86,0.0,2017
26,2017-04-16,8448.33,475.47,3049.63,0.0,4923.23,248.29,4674.94,0.0,2017
26,2017-04-23,7063.97,582.27,3204.62,0.0,3277.08,157.88,3119.2,0.0,2017
26,2017-04-30,11100.24,387.36,2926.48,0.0,7786.4,192.66,7593.74,0.0,2017
26,2017-05-07,6216.76,191.24,2221.64,0.0,3803.88,216.57,3587.31,0.0,2017
26,2017-05-14,16265.74,556.49,2648.6,0.0,13060.65,213.03,12847.62,0.0,2017
26,2017-05-21,9281.83,358.52,2467.74,0.0,6455.57,591.22,5864.35,0.0,2017
26,2017-05-28,8676.66,435.62,2257.51,0.0,5983.53,341.21,5642.32,0.0,2017
26,2017-06-04,10578.11,350.07,3197.16,0.0,7030.88,502.43,6528.45,0.0,2017
26,2017-06-11,13829.49,380.62,3321.97,0.0,10126.9,1731.86,8395.04,0.0,2017
26,2017-06-18,12361.79,146.66,3631.53,0.0,8583.6,2083.51,6500.09,0.0,2017
26,2017-06-25,11077.27,94.3,2957.15,0.0,8025.82,2124.45,5901.37,0.0,2017
26,2017-07-02,12497.92,163.03,3207.0,0.0,9127.89,1961.11,7166.78,0.0,2017
26,2017-07-09,6879.0,103.67,3658.81,0.0,3116.52,1833.89,1282.63,0.0,2017
26,2017-07-16,8490.45,52.6,3594.22,0.0,4843.63,1707.77,3135.86,0.0,2017
26,2017-07-23,11898.47,39.23,3771.3,0.0,8087.94,3353.33,4734.61,0.0,2017
26,2017-07-30,8654.39,54.78,2881.16,0.0,5718.45,2457.58,3260.87,0.0,2017
26,2017-08-06,8077.28,71.27,2677.74,0.0,5328.27,2337.43,2990.84,0.0,2017
26,2017-08-13,4739.29,25.2,2387.12,0.0,2326.97,1738.89,588.08,0.0,2017
26,2017-08-20,7240.0,80.4,2884.69,0.0,4274.91,1925.0,2349.91,0.0,2017
26,2017-08-27,9333.46,120.56,2952.01,0.0,6260.89,3247.47,3013.42,0.0,2017
26,2017-09-03,8629.45,166.84,2919.13,0.0,5543.48,1630.5,3912.98,0.0,2017
26,2017-09-10,9103.32,94.38,2782.28,0.0,6226.66,2482.62,3744.04,0.0,2017
26,2017-09-17,8579.11,117.04,2557.35,0.0,5904.72,1778.3,4126.42,0.0,2017
26,2017-09-24,8917.5,104.37,2500.14,0.0,6312.99,1601.56,4711.43,0.0,2017
26,2017-10-01,8229.65,88.65,2826.04,0.0,5314.96,3217.15,2097.81,0.0,2017
26,2017-10-08,7071.72,60.89,2903.35,0.0,4107.48,2453.39,1654.09,0.0,2017
26,2017-10-15,7545.78,67.23,2947.41,0.0,4531.14,2567.53,1963.61,0.0,2017
26,2017-10-22,8715.84,57.76,3126.34,0.0,5531.74,2340.14,3191.6,0.0,2017
26,2017-10-29,7350.15,75.61,2571.96,0.0,4702.58,2957.01,1745.57,0.0,2017
26,2017-11-05,6330.44,72.89,1957.67,0.0,4299.88,3131.99,1167.89,0.0,2017
